Seq.,Grp,Sub-Cat,Stock,Description_x,Package,On Hand /cs_x,Shelf Life_x,Arrive Date_x,Lot Number_x,On Hand /cs_y,Shelf Life_y,Arrive Date_y,Lot Number_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,R,44010 * FISH *,60488,SHISHAMO (SMELT) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,R,44010 * FISH *,60489,SANMA (SAURY) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,R,44010 * FISH *,60490,BURI WILD (YELLOWTAIL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,R,44010 * FISH *,60491,HAMADAI/ONAGA(RUBY SNAPPER)GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,R,44010 * FISH *,60492,ISHIGAKIDAI (ROCK PORGY) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,R,44010 * FISH *,60493,SHINSHU SALMON FARMED GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,R,44010 * FISH *,60494,AKAHATA (GROUPER) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,R,44010 * FISH *,60495,HAMACHI FARMED FILLET GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,R,44010 * FISH *,60496,TOBIUO GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,R,44010 * FISH *,60497,HOSHIGAREI GOT,LB (SPOTTED HALIBUT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,R,44010 * FISH *,60499,INADA (BABY YELLOWTAIL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,R,44010 * FISH *,60546,AKAMUTSU GOT,LB (BLACKTHROAT SEAPERCH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,R,44010 * FISH *,60546 1,AKAMUTSU GOT,LB (BLACKTHROAT SEAPERCH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,R,44010 * FISH *,60547,HAMACHI FARMED WHOLE GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,R,44010 * FISH *,60548,HAMACHI FARMED DRESS GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,F,44010 * FISH *,60548 2,F-HAMACHI SLICE GOT,LB (YELLOWTAIL),9.26,,10/29/2019 0:00,AIR-41580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,F,44010 * FISH *,60548 2,F-HAMACHI SLICE GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,F,44010 * FISH *,60548 2,F-HAMACHI SLICE GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,F,44010 * FISH *,60548 2,F-HAMACHI SLICE GOT,LB (YELLOWTAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,R,44010 * FISH *,60549,KINMEDAI (ALFONSINO) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,R,44010 * FISH *,60550,SABA TENNEN (MACKEREL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,R,44010 * FISH *,60550 1,SABA FARMED (MACKEREL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,R,44010 * FISH *,60550 2,GOMA SABA(BLUE MACKEREL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,R,44010 * FISH *,60551,HIRAMASA (YELLOWTAIL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,R,44010 * FISH *,60552,ANAGO (CORGER EEL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,R,44010 * FISH *,60552 1,ANAGO HIRAKI GOT,LB (CONGER EEL FILLET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,R,44010 * FISH *,60553,AMADAI (TILEFISH) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,R,44010 * FISH *,60554,IWASHI (SARDINE) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,R,44010 * FISH *,60555,KASUGO-DAI (SEABREAM) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,R,44010 * FISH *,60556,KATSUO (BONITO) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,R,44010 * FISH *,60556 1,MANAGATSUO(SILVER POMFRET) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,R,44010 * FISH *,60557,KAWAHAGI FARMED GOT,LB(THREAD-SAIL FILEFISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,R,44010 * FISH *,60558,KISU (SILLAGO) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,R,44010 * FISH *,60559,NORESORE (BABY CONGER EEL) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,R,44010 * FISH *,60560,SAGOSHI (SPANISH MACKEREL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,R,44010 * FISH *,60561,SAKURA-MASU (CHERRY SALMON)GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,R,44010 * FISH *,60562,HON-MAGURO BLOCK SFT GOT,LB (PACIFIC BLUEFIN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,R,44010 * FISH *,60563,MADAI FARMED (SEA BREAM) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,R,44010 * FISH *,60563 1,MADAI TENNEN IKEJIME GOT,LB (SEA BREAM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,R,44010 * FISH *,60564,AJI (JACK MACKEREL) TSURI GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,R,44010 * FISH *,60564 1,AJI (JACK MACKEREL) TEICHI GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,R,44010 * FISH *,60565,EBODAI GOT,LB (JAPANESE BUTTERFISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,R,44010 * FISH *,60566,SENGYO SET GOT,SET(ASSORTED FISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,R,44010 * FISH *,60566 1,SENGYO SET JOU GOT,SET(ASSORTED FISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,R,44010 * FISH *,60567,KOHADA (GIZZARD SHAD) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,R,44010 * FISH *,60568,SAWARA (SPANISH MACKEREL) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,R,44010 * FISH *,60569,SHIMA-AJI GOT,LB (STRIPED JACK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,R,44010 * FISH *,60571,OKOZE (STONEFISH) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,R,44010 * FISH *,60572,TACHIUO (BELTFISH) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,R,44010 * FISH *,60573,YAGARA (CORNET FISH) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,R,44010 * FISH *,60574,HIRAME (FLUKE) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,R,44010 * FISH *,60575,KINKI GOT,LB(BROADBANED THORNYHEAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,R,44010 * FISH *,60576,HAMO (PINK CONGER) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,R,44010 * FISH *,60577,AOHATA (BANDED GROUPER) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,R,44010 * FISH *,60578,AYU (SWEET FISH) GOT,PKG 10-12PC/1KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,R,44010 * FISH *,60579,KOCHI (FLATHEAD) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,R,44010 * FISH *,60580,TAKABE GOT,LB YELLOWSTRIP BUTTERFISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,R,44010 * FISH *,60581,MEHIKARI (GREENEYE) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,R,44020 * SHELLFISH *,60582,SHAKO COOKED (MANTIS CRAB) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,R,44020 * SHELLFISH *,60586,KAIBASHIRA GOT,EA(LIGAMENT OF SCALLOP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,R,44020 * SHELLFISH *,60587,KEGANI (HORSEHAIR CRAB) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,R,44020 * SHELLFISH *,60588,TAKO ASHI (OCTOPUS LEG) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,R,44020 * SHELLFISH *,60590,HOTARUIKA GOT,PKG (FIREFLY SQUID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,R,44020 * SHELLFISH *,60591,MUKI HOTATE (SCALLOP) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,R,44020 * SHELLFISH *,60591 1,MUKI HOTATE (SCALLOP) GOT,PKG (20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,R,44020 * SHELLFISH *,60593,KURUMA-EBI GOT,LB(JAPANESE TIGER PRAWN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,R,44020 * SHELLFISH *,60593 1,KURUMA-EBI L GOT,LB(JAPANESE TIGER PRAWN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,R,44020 * SHELLFISH *,60657,EZOBAI KAI (WHELK) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,R,44020 * SHELLFISH *,60658,SEIKOGANI (SNOW CRAB) GOT,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,R,44020 * SHELLFISH *,60659,MADAKO (BOILED OCTOPUS) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,R,44020 * SHELLFISH *,60660,KANI MISO(CRAB BROWN MEAT) GOT,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,R,44020 * SHELLFISH *,60661,ISE EBI(SPINY LOBSTER) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,R,44020 * SHELLFISH *,70633,F-TAKO ASHI(OCTOPUS LEG) GOT,LB MIZUTAKO FROZEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,R,44020 * SHELLFISH *,70634,SUMI IKA GOT,LB (MONGO IKA/CUTTLEFISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,R,44020 * SHELLFISH *,70635,WATARIGANI(GAZAMI CRAB) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,F,44020 * SHELLFISH *,70635 1,F-WATARIGANI(GAZAMI CRAB) GOT,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,F,44020 * SHELLFISH *,70636,F-TARABA GANI(KING CRAB) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,R,44020 * SHELLFISH *,70637,KOMOCHI IIDAKO GOT,LB (OCELLATED OCTOPUS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,R,44020 * SHELLFISH *,70638,KANI SOTOKO (CRAB ROE) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,R,44030 * OTHER SEAFOOD *,60435,AOSA NORI (SEALETTUCE) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,R,44030 * OTHER SEAFOOD *,60436,KARASUMI (ROE) GOT,PKG(FLATHEAD GRAY MULLET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,R,44030 * OTHER SEAFOOD *,60436 1,KARASUMI FLAKE GOT,PC (FLATHEAD GRAY MULLET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,R,44030 * OTHER SEAFOOD *,60437,MOZUKU (SEAWEED) GOT,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,R,44030 * OTHER SEAFOOD *,60438,NAMA WAKAME (SEAWEED) GOT,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,R,44030 * OTHER SEAFOOD *,60439,ANKIMO (MONKFISH LIVER) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,R,44030 * OTHER SEAFOOD *,60440,BAKURAI (SALTED SEA SQUIRT)GOT,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,R,44030 * OTHER SEAFOOD *,60583,AWABI KURO (ABALONE) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,R,44030 * OTHER SEAFOOD *,60584,SAZAE (HORNED TURBAN) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,F,44030 * OTHER SEAFOOD *,60584 1,F-SAZAE (HORNED TURBAN GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,R,44030 * OTHER SEAFOOD *,60585,MARINE SALT GOT,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,R,44030 * OTHER SEAFOOD *,60589,NAMA YUBA (SOYBEAN CURD) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,R,44030 * OTHER SEAFOOD *,60592,UMI BUDO (SEAWEED) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,R,44030 * OTHER SEAFOOD *,60594,KAZUNOKO (HERRING ROE) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,R,44030 * OTHER SEAFOOD *,60594 1,KAZUNOKO (HERRING ROE) GOT,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,R,44030 * OTHER SEAFOOD *,60595,UNI (SEA URCHIN ROE) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,R,44030 * OTHER SEAFOOD *,60595 1,UNI JYO (SEA URCHIN ROE) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,R,44030 * OTHER SEAFOOD *,60595 2,UNI ENSUI (SEA URCHIN) GOT,PKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,R,44030 * OTHER SEAFOOD *,60596,SHIRAKO GOT,PKG (MILT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,R,44030 * OTHER SEAFOOD *,60662,KATSUO SHUTOU GOT,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,F,"44510 * TSUKIDASHI W/SEAFOOD, F",63562 1,F-ANKIMO (AZ),14/7.77oz ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71032,F-A! CHOICE IKA NO SHIOKARA,10/10/2.12OZ(60G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71089,F-A! CHOICE HOKKI GAI SALAD,10/10/1.76OZ(50G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71208,F-KORIKORI CHUKA KURAGE,8/2.2LB ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71212,"F-TAKO WASABI, AZ",12/2.2# ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71404,F-IKA MENTAI(MONGO IKA),20/8oz,0.45,,9/28/2018 0:00,YAMA-1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71404,F-IKA MENTAI(MONGO IKA),20/8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71404,F-IKA MENTAI(MONGO IKA),20/8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71404,F-IKA MENTAI(MONGO IKA),20/8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,F,"44510 * TSUKIDASHI W/SEAFOOD, F",71405,F-IKA MENTAI(MONGO IKA) RETAIL,24/70g(2.5oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,F,"44510 * TSUKIDASHI W/SEAFOOD, F",73137 1,F-IKA SHIOKARA HACHIYO,18/14.1OZ (2a),2,,12/24/2019 0:00,MK-1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,F,"44510 * TSUKIDASHI W/SEAFOOD, F",73137 1,F-IKA SHIOKARA HACHIYO,18/14.1OZ (2a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,F,"44510 * TSUKIDASHI W/SEAFOOD, F",73137 1,F-IKA SHIOKARA HACHIYO,18/14.1OZ (2a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,F,"44510 * TSUKIDASHI W/SEAFOOD, F",73137 1,F-IKA SHIOKARA HACHIYO,18/14.1OZ (2a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,F,"44510 * TSUKIDASHI W/SEAFOOD, F",74198 1,F-LARGE IIDAKO KARAAGE(AZ),10/2.2# (50900)(AV.51-70),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,F,"44590 * FROZEN PREPARED FOODS,O",74392,F-VEGAN CURRY(MINCE TYPE),10/2.2LB,3,,10/7/2019 0:00,KOH-1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,F,"44590 * FROZEN PREPARED FOODS,O",74392,F-VEGAN CURRY(MINCE TYPE),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,F,"44590 * FROZEN PREPARED FOODS,O",74392,F-VEGAN CURRY(MINCE TYPE),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,F,"44590 * FROZEN PREPARED FOODS,O",74392,F-VEGAN CURRY(MINCE TYPE),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,F,45510 * TEMPURA YO SOZAI *,6004,F-EBI KAKIAGE 80g (AF),10pk/6pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,F,45510 * TEMPURA YO SOZAI *,6693,F-YASAI KAKIAGE 40g (BULK),65pc/CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,F,45510 * TEMPURA YO SOZAI *,70407,F-CHIKUWA ISOBE AGE,99/30g (3a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,F,45510 * TEMPURA YO SOZAI *,73124 2,F-SHRIMP TEMPURA (BULK)(FK),120PC (VIETNAM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,F,45510 * TEMPURA YO SOZAI *,74672,"F-SHRIMP TEMPURA, BULK (AZ)",100pc (6.6lbs)(M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,F,"45520 * SEAFOOD SOZAI, FROZEN *",61179,F-BREADED OYSTER (KAKI FRY),12/2# (KOREA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,F,"45520 * SEAFOOD SOZAI, FROZEN *",70528,F-SEAFOOD CROUTON,10/480G(40PCS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,F,"45520 * SEAFOOD SOZAI, FROZEN *",71001,F-SQUID KARAAGE KUSHI,10/1.54#(20pc),14,,12/9/2019 0:00,D-04156201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,F,"45520 * SEAFOOD SOZAI, FROZEN *",71001,F-SQUID KARAAGE KUSHI,10/1.54#(20pc),8,,3/10/2020 0:00,D-04207601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,F,"45520 * SEAFOOD SOZAI, FROZEN *",71001,F-SQUID KARAAGE KUSHI,10/1.54#(20pc),3,,4/27/2020 0:00,D-04230601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,F,"45520 * SEAFOOD SOZAI, FROZEN *",71001,F-SQUID KARAAGE KUSHI,10/1.54#(20pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,F,"45520 * SEAFOOD SOZAI, FROZEN *",71120 1,F-IKA GESO W/KARAAGEKO,10/1kg(2.2#),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,F,"45520 * SEAFOOD SOZAI, FROZEN *",71120 1,F-IKA GESO W/KARAAGEKO,10/1kg(2.2#),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,F,"45520 * SEAFOOD SOZAI, FROZEN *",71120 1,F-IKA GESO W/KARAAGEKO,10/1kg(2.2#),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,F,"45520 * SEAFOOD SOZAI, FROZEN *",71139 1,F-IKA GESO BLOCK 1KG,10/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
